STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME,NAME,name_state, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
29,133,Missouri,Mississippi County,Mississippi,Mississippi Missouri," 14,358 "," 14,036 ", 411.583 
29,135,Missouri,Moniteau County,Moniteau,Moniteau Missouri," 15,607 "," 15,963 ", 415.025 
29,137,Missouri,Monroe County,Monroe,Monroe Missouri," 8,840 "," 8,583 ", 647.653 
29,139,Missouri,Montgomery County,Montgomery,Montgomery Missouri," 12,236 "," 11,703 ", 536.247 
29,141,Missouri,Morgan County,Morgan,Morgan Missouri," 20,565 "," 20,171 ", 597.631 
29,143,Missouri,New Madrid County,New Madrid,New Madrid Missouri," 18,956 "," 18,208 ", 674.840 
29,145,Missouri,Newton County,Newton,Newton Missouri," 58,114 "," 58,615 ", 624.765 
29,147,Missouri,Nodaway County,Nodaway,Nodaway Missouri," 23,370 "," 22,810 ", 876.964 
29,149,Missouri,Oregon County,Oregon,Oregon Missouri," 10,881 "," 10,953 ", 789.796 
29,151,Missouri,Osage County,Osage,Osage Missouri," 13,878 "," 13,628 ", 604.346 
29,153,Missouri,Ozark County,Ozark,Ozark Missouri," 9,723 "," 9,409 ", 744.972 
29,155,Missouri,Pemiscot County,Pemiscot,Pemiscot Missouri," 18,296 "," 17,482 ", 492.544 
29,157,Missouri,Perry County,Perry,Perry Missouri," 18,971 "," 19,183 ", 474.354 
29,159,Missouri,Pettis County,Pettis,Pettis Missouri," 42,201 "," 42,255 ", 682.222 
29,161,Missouri,Phelps County,Phelps,Phelps Missouri," 45,156 "," 44,794 ", 671.784 
29,163,Missouri,Pike County,Pike,Pike Missouri," 18,516 "," 18,348 ", 670.438 
29,165,Missouri,Platte County,Platte,Platte Missouri," 89,322 "," 96,096 ", 420.190 
29,167,Missouri,Polk County,Polk,Polk Missouri," 31,137 "," 31,229 ", 635.523 
29,169,Missouri,Pulaski County,Pulaski,Pulaski Missouri," 52,274 "," 53,221 ", 547.099 
29,171,Missouri,Putnam County,Putnam,Putnam Missouri," 4,979 "," 4,858 ", 517.317 
29,173,Missouri,Ralls County,Ralls,Ralls Missouri," 10,167 "," 10,196 ", 469.781 
29,175,Missouri,Randolph County,Randolph,Randolph Missouri," 25,414 "," 25,104 ", 482.684 
29,177,Missouri,Ray County,Ray,Ray Missouri," 23,494 "," 22,810 ", 568.805 
29,179,Missouri,Reynolds County,Reynolds,Reynolds Missouri," 6,696 "," 6,432 ", 808.478 
29,181,Missouri,Ripley County,Ripley,Ripley Missouri," 14,100 "," 13,802 ", 629.537 
29,183,Missouri,St. Charles County,St. Charles,St. Charles Missouri," 360,485 "," 385,590 ", 560.435 
29,185,Missouri,St. Clair County,St. Clair,St. Clair Missouri," 9,805 "," 9,440 ", 669.983 
29,186,Missouri,Ste. Genevieve County,Ste. Genevieve,Ste. Genevieve Missouri," 18,145 "," 17,919 ", 499.153 
29,187,Missouri,St. Francois County,St. Francois,St. Francois Missouri," 65,359 "," 66,520 ", 451.887 
29,189,Missouri,St. Louis County,St. Louis,St. Louis Missouri," 998,954 "," 1,003,362 ", 507.800 
29,195,Missouri,Saline County,Saline,Saline Missouri," 23,370 "," 23,258 ", 755.504 
29,197,Missouri,Schuyler County,Schuyler,Schuyler Missouri," 4,431 "," 4,436 ", 307.303 
29,199,Missouri,Scotland County,Scotland,Scotland Missouri," 4,843 "," 4,854 ", 436.671 
29,201,Missouri,Scott County,Scott,Scott Missouri," 39,191 "," 39,008 ", 419.990 
29,203,Missouri,Shannon County,Shannon,Shannon Missouri," 8,441 "," 8,258 "," 1,003.820 "
29,205,Missouri,Shelby County,Shelby,Shelby Missouri," 6,373 "," 6,128 ", 500.864 
29,207,Missouri,Stoddard County,Stoddard,Stoddard Missouri," 29,968 "," 29,862 ", 823.222 
29,209,Missouri,Stone County,Stone,Stone Missouri," 32,202 "," 30,943 ", 464.033 
29,211,Missouri,Sullivan County,Sullivan,Sullivan Missouri," 6,714 "," 6,353 ", 647.981 
29,213,Missouri,Taney County,Taney,Taney Missouri," 51,675 "," 54,592 ", 632.436 
29,215,Missouri,Texas County,Texas,Texas Missouri," 26,008 "," 25,690 "," 1,177.266 "
29,217,Missouri,Vernon County,Vernon,Vernon Missouri," 21,159 "," 20,826 ", 826.398 
29,219,Missouri,Warren County,Warren,Warren Missouri," 32,513 "," 33,513 ", 428.601 
29,221,Missouri,Washington County,Washington,Washington Missouri," 25,195 "," 24,788 ", 759.913 
29,223,Missouri,Wayne County,Wayne,Wayne Missouri," 13,521 "," 13,405 ", 759.176 
29,225,Missouri,Webster County,Webster,Webster Missouri," 36,202 "," 37,483 ", 592.562 
29,227,Missouri,Worth County,Worth,Worth Missouri," 2,171 "," 2,057 ", 266.613 
29,229,Missouri,Wright County,Wright,Wright Missouri," 18,815 "," 18,268 ", 681.771 
29,510,Missouri,St. Louis city,St. Louis,St. Louis Missouri," 319,294 "," 315,685 ", 61.909 
30,001,Montana,Beaverhead County,Beaverhead,Beaverhead Montana," 9,246 "," 9,300 "," 5,541.624 "
30,003,Montana,Big Horn County,Big Horn,Big Horn Montana," 12,865 "," 13,242 "," 4,995.462 "
30,005,Montana,Blaine County,Blaine,Blaine Montana," 6,491 "," 6,577 "," 4,227.546 "
30,007,Montana,Broadwater County,Broadwater,Broadwater Montana," 5,612 "," 5,689 "," 1,192.541 "
30,009,Montana,Carbon County,Carbon,Carbon Montana," 10,078 "," 10,408 "," 2,048.788 "
30,011,Montana,Carter County,Carter,Carter Montana," 1,160 "," 1,180 "," 3,340.752 "
30,013,Montana,Cascade County,Cascade,Cascade Montana," 81,327 "," 82,278 "," 2,698.158 "
30,015,Montana,Chouteau County,Chouteau,Chouteau Montana," 5,813 "," 5,767 "," 3,972.488 "
30,017,Montana,Custer County,Custer,Custer Montana," 11,699 "," 12,135 "," 3,783.362 "
30,019,Montana,Daniels County,Daniels,Daniels Montana," 1,751 "," 1,760 "," 1,426.105 "
30,021,Montana,Dawson County,Dawson,Dawson Montana," 8,966 "," 9,625 "," 2,371.865 "
30,023,Montana,Deer Lodge County,Deer Lodge,Deer Lodge Montana," 9,298 "," 9,139 ", 736.530 
30,025,Montana,Fallon County,Fallon,Fallon Montana," 2,890 "," 3,190 "," 1,620.772 "
30,027,Montana,Fergus County,Fergus,Fergus Montana," 11,586 "," 11,427 "," 4,339.803 "
30,029,Montana,Flathead County,Flathead,Flathead Montana," 90,928 "," 96,165 "," 5,087.660 "
30,031,Montana,Gallatin County,Gallatin,Gallatin Montana," 89,513 "," 100,739 "," 2,602.689 "
30,033,Montana,Garfield County,Garfield,Garfield Montana," 1,206 "," 1,314 "," 4,675.356 "
30,035,Montana,Glacier County,Glacier,Glacier Montana," 13,399 "," 13,647 "," 2,995.937 "
30,037,Montana,Golden Valley County,Golden Valley,Golden Valley Montana, 884 , 827 ," 1,175.342 "
30,039,Montana,Granite County,Granite,Granite Montana," 3,079 "," 3,240 "," 1,727.415 "
30,041,Montana,Hill County,Hill,Hill Montana," 16,096 "," 16,572 "," 2,898.955 "
30,043,Montana,Jefferson County,Jefferson,Jefferson Montana," 11,406 "," 11,645 "," 1,656.257 "
30,045,Montana,Judith Basin County,Judith Basin,Judith Basin Montana," 2,072 "," 1,926 "," 1,869.821 "
30,047,Montana,Lake County,Lake,Lake Montana," 28,746 "," 29,457 "," 1,490.150 "
30,049,Montana,Lewis and Clark County,Lewis and Clark,Lewis and Clark Montana," 63,395 "," 66,418 "," 3,458.828 "
30,051,Montana,Liberty County,Liberty,Liberty Montana," 2,339 "," 2,408 "," 1,430.045 "
30,053,Montana,Lincoln County,Lincoln,Lincoln Montana," 19,687 "," 19,052 "," 3,612.916 "
30,055,Montana,McCone County,McCone,McCone Montana," 1,734 "," 1,683 "," 2,643.172 "
30,057,Montana,Madison County,Madison,Madison Montana," 7,691 "," 7,915 "," 3,587.484 "
30,059,Montana,Meagher County,Meagher,Meagher Montana," 1,891 "," 1,830 "," 2,391.913 "
30,061,Montana,Mineral County,Mineral,Mineral Montana," 4,223 "," 4,251 "," 1,219.437 "
30,063,Montana,Missoula County,Missoula,Missoula Montana," 109,299 "," 114,181 "," 2,593.424 "
30,065,Montana,Musselshell County,Musselshell,Musselshell Montana," 4,538 "," 4,582 "," 1,868.155 "
30,067,Montana,Park County,Park,Park Montana," 15,636 "," 15,972 "," 2,803.063 "
30,069,Montana,Petroleum County,Petroleum,Petroleum Montana, 494 , 475 ," 1,654.871 "
30,071,Montana,Phillips County,Phillips,Phillips Montana," 4,253 "," 4,169 "," 5,140.035 "
30,073,Montana,Pondera County,Pondera,Pondera Montana," 6,153 "," 6,184 "," 1,622.863 "
30,075,Montana,Powder River County,Powder River,Powder River Montana," 1,743 "," 1,773 "," 3,297.298 "
30,077,Montana,Powell County,Powell,Powell Montana," 7,027 "," 6,840 "," 2,326.392 "
30,079,Montana,Prairie County,Prairie,Prairie Montana," 1,179 "," 1,160 "," 1,736.737 "
30,081,Montana,Ravalli County,Ravalli,Ravalli Montana," 40,212 "," 41,373 "," 2,390.821 "
30,083,Montana,Richland County,Richland,Richland Montana," 9,746 "," 11,960 "," 2,084.143 "
30,085,Montana,Roosevelt County,Roosevelt,Roosevelt Montana," 10,425 "," 11,476 "," 2,354.793 "
30,087,Montana,Rosebud County,Rosebud,Rosebud Montana," 9,233 "," 9,398 "," 5,010.402 "
30,089,Montana,Sanders County,Sanders,Sanders Montana," 11,413 "," 11,336 "," 2,760.524 "
30,091,Montana,Sheridan County,Sheridan,Sheridan Montana," 3,384 "," 3,687 "," 1,677.080 "
30,093,Montana,Silver Bow County,Silver Bow,Silver Bow Montana," 34,200 "," 34,622 ", 718.477 
30,095,Montana,Stillwater County,Stillwater,Stillwater Montana," 9,117 "," 9,486 "," 1,795.350 "
30,097,Montana,Sweet Grass County,Sweet Grass,Sweet Grass Montana," 3,651 "," 3,634 "," 1,855.205 "
30,099,Montana,Teton County,Teton,Teton Montana," 6,073 "," 6,104 "," 2,272.375 "
30,101,Montana,Toole County,Toole,Toole Montana," 5,324 "," 5,087 "," 1,915.647 "
30,103,Montana,Treasure County,Treasure,Treasure Montana, 718 , 697 , 977.398 
30,105,Montana,Valley County,Valley,Valley Montana," 7,369 "," 7,659 "," 4,925.819 "
30,107,Montana,Wheatland County,Wheatland,Wheatland Montana," 2,168 "," 2,110 "," 1,423.195 "
30,109,Montana,Wibaux County,Wibaux,Wibaux Montana," 1,017 "," 1,130 ", 889.265 
30,111,Montana,Yellowstone County,Yellowstone,Yellowstone Montana," 147,972 "," 157,048 "," 2,633.294 "
31,001,Nebraska,Adams County,Adams,Adams Nebraska," 31,364 "," 31,587 ", 563.272 
31,003,Nebraska,Antelope County,Antelope,Antelope Nebraska," 6,685 "," 6,414 ", 857.218 
31,005,Nebraska,Arthur County,Arthur,Arthur Nebraska, 460 , 456 , 715.355 
31,007,Nebraska,Banner County,Banner,Banner Nebraska, 690 , 788 , 746.114 
31,009,Nebraska,Blaine County,Blaine,Blaine Nebraska, 478 , 487 , 710.874 
31,011,Nebraska,Boone County,Boone,Boone Nebraska," 5,505 "," 5,315 ", 686.554 
31,013,Nebraska,Box Butte County,Box Butte,Box Butte Nebraska," 11,308 "," 11,337 "," 1,075.293 "
31,015,Nebraska,Boyd County,Boyd,Boyd Nebraska," 2,099 "," 2,006 ", 539.940 
31,017,Nebraska,Brown County,Brown,Brown Nebraska," 3,145 "," 2,946 "," 1,221.333 "
31,019,Nebraska,Buffalo County,Buffalo,Buffalo Nebraska," 46,102 "," 48,863 ", 968.112 
31,021,Nebraska,Burt County,Burt,Burt Nebraska," 6,858 "," 6,585 ", 491.581 
31,023,Nebraska,Butler County,Butler,Butler Nebraska," 8,395 "," 8,115 ", 584.907 
31,025,Nebraska,Cass County,Cass,Cass Nebraska," 25,241 "," 25,512 ", 557.446 
31,027,Nebraska,Cedar County,Cedar,Cedar Nebraska," 8,852 "," 8,564 ", 740.312 
31,029,Nebraska,Chase County,Chase,Chase Nebraska," 3,966 "," 3,956 ", 894.419 
31,031,Nebraska,Cherry County,Cherry,Cherry Nebraska," 5,713 "," 5,848 "," 5,960.422 "
31,033,Nebraska,Cheyenne County,Cheyenne,Cheyenne Nebraska," 9,998 "," 10,167 "," 1,196.287 "
31,035,Nebraska,Clay County,Clay,Clay Nebraska," 6,542 "," 6,309 ", 572.289 
31,037,Nebraska,Colfax County,Colfax,Colfax Nebraska," 10,515 "," 10,520 ", 411.660 
31,039,Nebraska,Cuming County,Cuming,Cuming Nebraska," 9,139 "," 9,125 ", 570.619 
31,041,Nebraska,Custer County,Custer,Custer Nebraska," 10,939 "," 10,806 "," 2,575.522 "
31,043,Nebraska,Dakota County,Dakota,Dakota Nebraska," 21,006 "," 20,781 ", 264.255 
31,045,Nebraska,Dawes County,Dawes,Dawes Nebraska," 9,182 "," 9,055 "," 1,396.464 "
31,047,Nebraska,Dawson County,Dawson,Dawson Nebraska," 24,326 "," 23,886 "," 1,013.096 "
31,049,Nebraska,Deuel County,Deuel,Deuel Nebraska," 1,941 "," 1,921 ", 439.851 
31,051,Nebraska,Dixon County,Dixon,Dixon Nebraska," 6,000 "," 5,797 ", 476.232 
31,053,Nebraska,Dodge County,Dodge,Dodge Nebraska," 36,691 "," 36,706 ", 528.706 
31,055,Nebraska,Douglas County,Douglas,Douglas Nebraska," 517,110 "," 550,064 ", 328.455 
31,057,Nebraska,Dundy County,Dundy,Dundy Nebraska," 2,008 "," 1,799 ", 919.678 
31,059,Nebraska,Fillmore County,Fillmore,Fillmore Nebraska," 5,890 "," 5,619 ", 575.371 
31,061,Nebraska,Franklin County,Franklin,Franklin Nebraska," 3,225 "," 2,985 ", 575.816 
31,063,Nebraska,Frontier County,Frontier,Frontier Nebraska," 2,756 "," 2,624 ", 974.592 
31,065,Nebraska,Furnas County,Furnas,Furnas Nebraska," 4,959 "," 4,862 ", 719.132 
31,067,Nebraska,Gage County,Gage,Gage Nebraska," 22,311 "," 21,900 ", 851.491 
31,069,Nebraska,Garden County,Garden,Garden Nebraska," 2,057 "," 1,918 "," 1,704.283 "
31,071,Nebraska,Garfield County,Garfield,Garfield Nebraska," 2,049 "," 2,028 ", 569.790 
31,073,Nebraska,Gosper County,Gosper,Gosper Nebraska," 2,044 "," 1,973 ", 458.155 
31,075,Nebraska,Grant County,Grant,Grant Nebraska, 614 , 641 , 776.224 
31,077,Nebraska,Greeley County,Greeley,Greeley Nebraska," 2,538 "," 2,429 ", 569.811 
31,079,Nebraska,Hall County,Hall,Hall Nebraska," 58,607 "," 61,680 ", 546.289 
31,081,Nebraska,Hamilton County,Hamilton,Hamilton Nebraska," 9,124 "," 9,190 ", 542.878 
31,083,Nebraska,Harlan County,Harlan,Harlan Nebraska," 3,423 "," 3,452 ", 553.466 
31,085,Nebraska,Hayes County,Hayes,Hayes Nebraska, 967 , 932 , 713.062 
31,087,Nebraska,Hitchcock County,Hitchcock,Hitchcock Nebraska," 2,908 "," 2,883 ", 709.943 
31,089,Nebraska,Holt County,Holt,Holt Nebraska," 10,435 "," 10,313 "," 2,412.399 "
31,091,Nebraska,Hooker County,Hooker,Hooker Nebraska, 736 , 732 , 721.121 
31,093,Nebraska,Howard County,Howard,Howard Nebraska," 6,274 "," 6,409 ", 569.337 
31,095,Nebraska,Jefferson County,Jefferson,Jefferson Nebraska," 7,547 "," 7,263 ", 570.185 
31,097,Nebraska,Johnson County,Johnson,Johnson Nebraska," 5,217 "," 5,173 ", 376.051 
31,099,Nebraska,Kearney County,Kearney,Kearney Nebraska," 6,489 "," 6,585 ", 516.244 
31,101,Nebraska,Keith County,Keith,Keith Nebraska," 8,368 "," 8,063 "," 1,061.600 "
31,103,Nebraska,Keya Paha County,Keya Paha,Keya Paha Nebraska, 824 , 804 , 773.072 
31,105,Nebraska,Kimball County,Kimball,Kimball Nebraska," 3,821 "," 3,689 ", 951.846 
31,107,Nebraska,Knox County,Knox,Knox Nebraska," 8,701 "," 8,543 "," 1,108.350 "
31,109,Nebraska,Lancaster County,Lancaster,Lancaster Nebraska," 285,407 "," 306,468 ", 837.548 
31,111,Nebraska,Lincoln County,Lincoln,Lincoln Nebraska," 36,288 "," 35,656 "," 2,564.068 "
31,113,Nebraska,Logan County,Logan,Logan Nebraska, 763 , 777 , 570.660 
31,115,Nebraska,Loup County,Loup,Loup Nebraska, 632 , 585 , 568.290 
31,117,Nebraska,McPherson County,McPherson,McPherson Nebraska, 539 , 475 , 858.976 
31,119,Nebraska,Madison County,Madison,Madison Nebraska," 34,876 "," 35,039 ", 572.743 
31,121,Nebraska,Merrick County,Merrick,Merrick Nebraska," 7,845 "," 7,787 ", 484.881 
31,123,Nebraska,Morrill County,Morrill,Morrill Nebraska," 5,042 "," 4,854 "," 1,423.838 "
31,125,Nebraska,Nance County,Nance,Nance Nebraska," 3,735 "," 3,595 ", 441.633 
31,127,Nebraska,Nemaha County,Nemaha,Nemaha Nebraska," 7,248 "," 7,046 ", 407.382 
31,129,Nebraska,Nuckolls County,Nuckolls,Nuckolls Nebraska," 4,500 "," 4,329 ", 575.155 
31,131,Nebraska,Otoe County,Otoe,Otoe Nebraska," 15,740 "," 15,984 ", 615.631 
31,133,Nebraska,Pawnee County,Pawnee,Pawnee Nebraska," 2,773 "," 2,659 ", 431.075 
31,135,Nebraska,Perkins County,Perkins,Perkins Nebraska," 2,970 "," 2,944 ", 883.335 
31,137,Nebraska,Phelps County,Phelps,Phelps Nebraska," 9,188 "," 9,296 ", 539.790 
31,139,Nebraska,Pierce County,Pierce,Pierce Nebraska," 7,266 "," 7,208 ", 573.249 
31,141,Nebraska,Platte County,Platte,Platte Nebraska," 32,237 "," 32,847 ", 674.059 
31,143,Nebraska,Polk County,Polk,Polk Nebraska," 5,406 "," 5,202 ", 438.345 
31,145,Nebraska,Red Willow County,Red Willow,Red Willow Nebraska," 11,055 "," 10,829 ", 716.985 
31,147,Nebraska,Richardson County,Richardson,Richardson Nebraska," 8,363 "," 8,094 ", 551.840 
31,149,Nebraska,Rock County,Rock,Rock Nebraska," 1,526 "," 1,381 "," 1,008.318 "
31,151,Nebraska,Saline County,Saline,Saline Nebraska," 14,200 "," 14,282 ", 574.018 
31,153,Nebraska,Sarpy County,Sarpy,Sarpy Nebraska," 158,840 "," 175,692 ", 238.990 
31,155,Nebraska,Saunders County,Saunders,Saunders Nebraska," 20,780 "," 21,016 ", 750.234 
31,157,Nebraska,Scotts Bluff County,Scotts Bluff,Scotts Bluff Nebraska," 36,970 "," 36,261 ", 739.401 
31,159,Nebraska,Seward County,Seward,Seward Nebraska," 16,750 "," 17,110 ", 571.428 
31,161,Nebraska,Sheridan County,Sheridan,Sheridan Nebraska," 5,469 "," 5,220 "," 2,440.862 "
31,163,Nebraska,Sherman County,Sherman,Sherman Nebraska," 3,152 "," 3,091 ", 565.828 
31,165,Nebraska,Sioux County,Sioux,Sioux Nebraska," 1,311 "," 1,260 "," 2,066.740 "
31,167,Nebraska,Stanton County,Stanton,Stanton Nebraska," 6,129 "," 5,937 ", 427.949 
31,169,Nebraska,Thayer County,Thayer,Thayer Nebraska," 5,228 "," 5,163 ", 573.807 
31,171,Nebraska,Thomas County,Thomas,Thomas Nebraska, 647 , 684 , 713.236 
31,173,Nebraska,Thurston County,Thurston,Thurston Nebraska," 6,940 "," 7,064 ", 393.584 
31,175,Nebraska,Valley County,Valley,Valley Nebraska," 4,260 "," 4,154 ", 568.048 
31,177,Nebraska,Washington County,Washington,Washington Nebraska," 20,234 "," 20,248 ", 389.958 
31,179,Nebraska,Wayne County,Wayne,Wayne Nebraska," 9,595 "," 9,367 ", 442.915 
31,181,Nebraska,Webster County,Webster,Webster Nebraska," 3,812 "," 3,625 ", 574.913 
31,183,Nebraska,Wheeler County,Wheeler,Wheeler Nebraska, 818 , 750 , 575.182 
31,185,Nebraska,York County,York,York Nebraska," 13,665 "," 13,806 ", 572.510 
32,001,Nevada,Churchill County,Churchill,Churchill Nevada," 24,877 "," 24,200 "," 4,930.458 "
32,003,Nevada,Clark County,Clark,Clark Nevada," 1,951,269 "," 2,114,801 "," 7,891.431 "
32,005,Nevada,Douglas County,Douglas,Douglas Nevada," 46,997 "," 47,710 ", 709.719 
32,007,Nevada,Elko County,Elko,Elko Nevada," 48,818 "," 51,935 "," 17,169.834 "
32,009,Nevada,Esmeralda County,Esmeralda,Esmeralda Nevada, 783 , 829 ," 3,581.876 "
32,011,Nevada,Eureka County,Eureka,Eureka Nevada," 1,987 "," 2,016 "," 4,175.684 "
32,013,Nevada,Humboldt County,Humboldt,Humboldt Nevada," 16,528 "," 17,019 "," 9,640.757 "
32,015,Nevada,Lander County,Lander,Lander Nevada," 5,775 "," 5,903 "," 5,490.105 "
32,017,Nevada,Lincoln County,Lincoln,Lincoln Nevada," 5,345 "," 5,036 "," 10,633.202 "
32,019,Nevada,Lyon County,Lyon,Lyon Nevada," 51,980 "," 52,585 "," 2,001.187 "
32,021,Nevada,Mineral County,Mineral,Mineral Nevada," 4,772 "," 4,478 "," 3,752.844 "
32,023,Nevada,Nye County,Nye,Nye Nevada," 43,946 "," 42,477 "," 18,181.924 "
32,027,Nevada,Pershing County,Pershing,Pershing Nevada," 6,753 "," 6,634 "," 6,036.563 "
32,029,Nevada,Storey County,Storey,Storey Nevada," 4,010 "," 3,987 ", 262.920 
32,031,Nevada,Washoe County,Washoe,Washoe Nevada," 421,407 "," 446,903 "," 6,302.366 "
32,033,Nevada,White Pine County,White Pine,White Pine Nevada," 10,030 "," 9,811 "," 8,875.648 "
32,510,Nevada,Carson City,Carson,Carson Nevada," 55,274 "," 54,521 ", 144.662 
33,001,New Hampshire,Belknap County,Belknap,Belknap New Hampshire," 60,088 "," 60,641 ", 400.232 
33,003,New Hampshire,Carroll County,Carroll,Carroll New Hampshire," 47,818 "," 47,285 ", 931.061 
33,005,New Hampshire,Cheshire County,Cheshire,Cheshire New Hampshire," 77,117 "," 75,909 ", 706.660 
33,007,New Hampshire,Coos County,Coos,Coos New Hampshire," 33,055 "," 31,212 "," 1,794.685 "
33,009,New Hampshire,Grafton County,Grafton,Grafton New Hampshire," 89,118 "," 89,320 "," 1,708.749 "
33,011,New Hampshire,Hillsborough County,Hillsborough,Hillsborough New Hampshire," 400,721 "," 406,678 ", 876.139 
33,013,New Hampshire,Merrimack County,Merrimack,Merrimack New Hampshire," 146,445 "," 147,994 ", 934.116 
33,015,New Hampshire,Rockingham County,Rockingham,Rockingham New Hampshire," 295,223 "," 301,777 ", 694.720 
33,017,New Hampshire,Strafford County,Strafford,Strafford New Hampshire," 123,143 "," 126,825 ", 368.975 
33,019,New Hampshire,Sullivan County,Sullivan,Sullivan New Hampshire," 43,742 "," 42,967 ", 537.313 
34,001,New Jersey,Atlantic County,Atlantic,Atlantic New Jersey," 274,549 "," 274,219 ", 555.704 
34,003,New Jersey,Bergen County,Bergen,Bergen New Jersey," 905,116 "," 938,506 ", 233.009 
34,005,New Jersey,Burlington County,Burlington,Burlington New Jersey," 448,734 "," 450,226 ", 798.576 
34,007,New Jersey,Camden County,Camden,Camden New Jersey," 513,657 "," 510,923 ", 221.263 
34,009,New Jersey,Cape May County,Cape May,Cape May New Jersey," 97,265 "," 94,727 ", 251.425 
34,011,New Jersey,Cumberland County,Cumberland,Cumberland New Jersey," 156,898 "," 155,854 ", 483.703 
34,013,New Jersey,Essex County,Essex,Essex New Jersey," 783,969 "," 797,434 ", 126.212 
34,015,New Jersey,Gloucester County,Gloucester,Gloucester New Jersey," 288,288 "," 291,479 ", 322.005 
34,017,New Jersey,Hudson County,Hudson,Hudson New Jersey," 634,266 "," 674,836 ", 46.191 
34,019,New Jersey,Hunterdon County,Hunterdon,Hunterdon New Jersey," 128,349 "," 125,488 ", 427.819 
34,021,New Jersey,Mercer County,Mercer,Mercer New Jersey," 366,513 "," 371,398 ", 224.557 
34,023,New Jersey,Middlesex County,Middlesex,Middlesex New Jersey," 809,858 "," 840,900 ", 308.914 
34,025,New Jersey,Monmouth County,Monmouth,Monmouth New Jersey," 630,380 "," 628,715 ", 468.793 
34,027,New Jersey,Morris County,Morris,Morris New Jersey," 492,276 "," 499,509 ", 460.177 
34,029,New Jersey,Ocean County,Ocean,Ocean New Jersey," 576,567 "," 588,721 ", 628.781 
34,031,New Jersey,Passaic County,Passaic,Passaic New Jersey," 501,226 "," 510,916 ", 184.593 
34,033,New Jersey,Salem County,Salem,Salem New Jersey," 66,083 "," 64,180 ", 331.899 
34,035,New Jersey,Somerset County,Somerset,Somerset New Jersey," 323,444 "," 333,654 ", 301.813 
34,037,New Jersey,Sussex County,Sussex,Sussex New Jersey," 149,265 "," 143,673 ", 519.014 
34,039,New Jersey,Union County,Union,Union New Jersey," 536,499 "," 555,786 ", 102.855 
34,041,New Jersey,Warren County,Warren,Warren New Jersey," 108,692 "," 106,869 ", 356.918 
35,001,New Mexico,Bernalillo County,Bernalillo,Bernalillo New Mexico," 662,564 "," 676,685 "," 1,160.828 "
35,003,New Mexico,Catron County,Catron,Catron New Mexico," 3,725 "," 3,456 "," 6,923.690 "
35,005,New Mexico,Chaves County,Chaves,Chaves New Mexico," 65,645 "," 65,764 "," 6,065.275 "
35,006,New Mexico,Cibola County,Cibola,Cibola New Mexico," 27,213 "," 27,329 "," 4,539.480 "
35,007,New Mexico,Colfax County,Colfax,Colfax New Mexico," 13,750 "," 12,414 "," 3,758.060 "
35,009,New Mexico,Curry County,Curry,Curry New Mexico," 48,376 "," 50,398 "," 1,404.797 "
35,011,New Mexico,De Baca County,De Baca,De Baca New Mexico," 2,022 "," 1,828 "," 2,322.623 "
35,013,New Mexico,Doña Ana County,Doña Ana,Doña Ana New Mexico," 209,233 "," 214,295 "," 3,807.511 "
35,015,New Mexico,Eddy County,Eddy,Eddy New Mexico," 53,829 "," 57,578 "," 4,175.726 "
35,017,New Mexico,Grant County,Grant,Grant New Mexico," 29,514 "," 28,609 "," 3,961.625 "
35,019,New Mexico,Guadalupe County,Guadalupe,Guadalupe New Mexico," 4,687 "," 4,371 "," 3,030.482 "
35,021,New Mexico,Harding County,Harding,Harding New Mexico, 695 , 698 ," 2,125.442 "
35,023,New Mexico,Hidalgo County,Hidalgo,Hidalgo New Mexico," 4,894 "," 4,423 "," 3,436.861 "
35,025,New Mexico,Lea County,Lea,Lea New Mexico," 64,727 "," 71,180 "," 4,390.932 "
35,027,New Mexico,Lincoln County,Lincoln,Lincoln New Mexico," 20,497 "," 19,420 "," 4,831.091 "
35,028,New Mexico,Los Alamos County,Los Alamos,Los Alamos New Mexico," 17,950 "," 17,785 ", 109.167 
35,029,New Mexico,Luna County,Luna,Luna New Mexico," 25,095 "," 24,518 "," 2,965.188 "
35,031,New Mexico,McKinley County,McKinley,McKinley New Mexico," 71,492 "," 76,708 "," 5,449.809 "
35,033,New Mexico,Mora County,Mora,Mora New Mexico," 4,881 "," 4,596 "," 1,931.274 "
35,035,New Mexico,Otero County,Otero,Otero New Mexico," 63,797 "," 64,362 "," 6,613.209 "
35,037,New Mexico,Quay County,Quay,Quay New Mexico," 9,041 "," 8,455 "," 2,874.349 "
35,039,New Mexico,Rio Arriba County,Rio Arriba,Rio Arriba New Mexico," 40,246 "," 39,465 "," 5,860.837 "
35,041,New Mexico,Roosevelt County,Roosevelt,Roosevelt New Mexico," 19,846 "," 19,120 "," 2,447.431 "
35,043,New Mexico,Sandoval County,Sandoval,Sandoval New Mexico," 131,561 "," 139,394 "," 3,710.650 "
35,045,New Mexico,San Juan County,San Juan,San Juan New Mexico," 130,044 "," 118,737 "," 5,513.067 "
35,047,New Mexico,San Miguel County,San Miguel,San Miguel New Mexico," 29,393 "," 27,967 "," 4,715.821 "
